Id	Ctrl1	Ctrl3	Ctrl4	RNAi1	RNAi3	RNAi4	norm.Ctrl1	norm.Ctrl3	norm.Ctrl4	norm.RNAi1	norm.RNAi3	norm.RNAi4	baseMean	Untreated	RNAi	FC	log2FoldChange	pvalue	padj	tagwise.dispersion	trended.dispersion
FBtr0342814	677	213	248	2927	1632	1739	397	360	391	1721	2530	2412	1301.73	383	2221	5.799	2.536	5.00264070776844e-15	3.31767720419636e-12	0.0662	0.0863
FBtr0088136	74	21	49	1084	309	399	43	35	77	637	479	553	304.3	52	556	10.752	3.427	1.41415580771331e-14	7.91308559153579e-12	0.1105	0.1247
FBtr0089349	1500	393	451	6426	2612	2788	879	663	712	3777	4050	3867	2324.64	751	3898	5.181	2.373	4.74274582252896e-14	2.3589890749501e-11	0.0639	0.085
FBtr0081619	132	39	60	945	389	516	77	66	95	555	603	716	352.02	79	625	7.868	2.976	1.15326226138232e-13	5.29495232110558e-11	0.0941	0.1184
FBtr0301487	818	500	372	4779	3392	3782	479	844	587	2809	5259	5245	2537.34	637	4438	6.978	2.803	1.37722260256831e-13	6.16513698039704e-11	0.0895	0.0851
FBtr0346714	149	13	13	1173	454	515	87	22	21	690	704	714	372.91	43	703	15.541	3.958	4.82205807044805e-13	2.05580409070102e-10	0.1644	0.116
FBtr0081614	153	41	33	875	333	479	90	69	52	514	516	664	317.65	70	565	7.93	2.987	5.20117634521038e-13	2.16586659621714e-10	0.1002	0.1229
FBtr0075699	733	89	205	3655	1245	1463	430	150	323	2148	1930	2029	1168.52	301	2036	6.725	2.749	1.81815525243815e-12	7.23464176670167e-10	0.0948	0.0871
FBtr0089581	538	391	333	4770	1933	1811	315	660	525	2804	2997	2512	1635.56	500	2771	5.557	2.474	2.06931394913943e-12	8.05502947245449e-10	0.0789	0.0852
FBtr0472696	181	98	77	1067	587	912	106	165	122	627	910	1265	532.53	131	934	7.155	2.839	2.67001472727357e-12	9.96026743886678e-10	0.0996	0.1027
FBtr0113386	19	6	5	229	84	70	11	10	8	135	130	97	65.18	10	121	12.038	3.59	1.26763948716147e-11	4.28270804851193e-09	0.1319	0.1773
FBtr0072635	123	48	34	665	381	334	72	81	54	391	591	463	275.27	69	482	6.961	2.799	2.30825591373215e-11	7.65400562801628e-09	0.1036	0.1294
FBtr0301964	145	145	135	1290	1126	1369	85	245	213	758	1746	1899	824.26	181	1468	8.162	3.029	1.75352800908441e-10	5.41356422942507e-08	0.1363	0.0917
FBtr0078841	28	10	12	309	92	104	16	17	19	182	143	144	86.79	17	156	8.987	3.168	2.32810001334e-10	6.94782647314433e-08	0.1293	0.1728
FBtr0332478	60	17	29	289	275	213	35	29	46	170	426	295	166.88	37	297	8.092	3.017	1.14726615644198e-09	3.20983559332032e-07	0.1397	0.1517
FBtr0085987	11	3	4	97	47	43	6	5	6	57	73	60	34.56	6	63	10.213	3.352	1.4307696851228e-09	3.88172151239528e-07	0.1279	0.1736
FBtr0302034	146	69	58	1395	288	294	86	116	92	820	447	408	327.97	98	558	5.733	2.519	3.65620357763386e-09	9.35256875158742e-07	0.1121	0.1214
FBtr0087870	4	2	1	48	20	25	2	3	2	28	31	35	16.87	2	31	12.396	3.632	5.03161409604613e-09	1.268958901462e-06	0.112	0.1563
FBtr0332202	609	176	176	3059	697	748	357	297	278	1798	1081	1037	807.98	311	1305	4.199	2.07	6.07994695847809e-09	1.45156706984678e-06	0.0826	0.092
FBtr0076772	948	252	301	3104	1006	1183	555	425	475	1825	1560	1641	1080.15	485	1675	3.446	1.785	8.13830019298531e-09	1.89252471760513e-06	0.0638	0.0879
FBtr0342607	29	16	15	265	92	116	17	27	24	156	143	161	87.83	23	153	6.917	2.79	1.31079369430525e-08	2.79417522502735e-06	0.1302	0.1727
FBtr0344873	2	4	3	58	29	42	1	7	5	34	45	58	24.99	4	46	12.58	3.653	1.64325407966182e-08	3.42140785470053e-06	0.1526	0.1663
FBtr0301850	170	60	36	1089	263	263	100	101	57	640	408	365	278.39	86	471	5.462	2.45	1.75998272889758e-08	3.62232767168277e-06	0.1166	0.1287
FBtr0113380	5	2	2	59	20	22	3	3	3	35	31	31	17.61	3	32	10.06	3.331	1.93337241476848e-08	3.93397346123231e-06	0.1104	0.1578
FBtr0342813	191	137	117	1371	486	533	112	231	185	806	754	739	471.07	176	766	4.387	2.133	3.10132324195149e-08	6.03611890982428e-06	0.0948	0.1069
FBtr0332847	18	3	9	150	43	63	11	5	14	88	67	87	45.34	10	81	7.951	2.991	3.16958015044576e-08	6.10263464235289e-06	0.1415	0.1774
FBtr0113323	49	25	34	392	174	165	29	42	54	230	270	229	142.27	42	243	5.934	2.569	3.98075066228315e-08	7.40148707975232e-06	0.1274	0.1579
FBtr0110925	63	26	37	851	123	165	37	44	58	500	191	229	176.49	46	307	6.677	2.739	4.53793508754355e-08	8.20770360379342e-06	0.1482	0.1489
FBtr0085155	990	343	432	2901	1315	1531	580	579	682	1705	2039	2123	1284.71	614	1956	3.188	1.672	4.87416849942716e-08	8.72768611507427e-06	0.0631	0.0864
FBtr0333721	182	59	58	453	486	460	107	100	92	266	754	638	325.93	100	553	5.54	2.47	5.12988246990314e-08	9.0946213372362e-06	0.1277	0.1219
FBtr0302151	4	2	1	30	27	29	2	3	2	18	42	40	17.84	2	33	12.917	3.691	5.68771015205497e-08	9.98471941006827e-06	0.1529	0.157
FBtr0306087	263	43	48	827	322	372	154	73	76	486	499	516	300.62	101	500	4.887	2.289	7.10696987994186e-08	1.22362887182922e-05	0.1135	0.1253
FBtr0077831	71	19	27	331	152	154	42	32	43	195	236	214	126.68	39	215	5.488	2.456	8.58445084137283e-08	1.45012430910964e-05	0.1231	0.1621
FBtr0303709	27	6	10	148	77	56	16	10	16	87	119	78	54.3	14	95	6.617	2.726	1.14555980550003e-07	1.88187099791592e-05	0.1362	0.1781
FBtr0076454	1477	468	652	4493	1668	2060	865	790	1029	2641	2586	2857	1794.76	895	2695	3.012	1.591	1.49422649711411e-07	2.36775395197569e-05	0.0622	0.085
FBtr0290078	189	54	80	678	282	381	111	91	126	399	437	528	282.05	109	455	4.147	2.052	1.53731048250781e-07	2.41465627191096e-05	0.0965	0.1282
FBtr0346713	1301	231	403	2480	1826	1912	762	390	636	1458	2831	2652	1454.82	596	2314	3.872	1.953	1.94274228898203e-07	2.97322593388993e-05	0.0935	0.0857
FBtr0087090	52	12	23	338	106	98	30	20	36	199	164	136	97.66	29	166	5.696	2.51	2.18326807288301e-07	3.31301678924095e-05	0.1343	0.17
FBtr0342805	114	61	61	723	240	244	67	103	96	425	372	338	233.59	89	378	4.305	2.106	2.81432657469345e-07	4.19944430387175e-05	0.1047	0.1368
FBtr0344758	24	12	6	158	41	123	14	20	9	93	64	171	61.8	14	109	7.457	2.899	3.03637263384788e-07	4.42026734810407e-05	0.1699	0.1777
FBtr0072506	837	509	535	4188	1428	1689	490	859	844	2462	2214	2342	1535.36	731	2339	3.206	1.681	4.06040784966865e-07	5.85945441378077e-05	0.0742	0.0854
FBtr0087089	42	14	14	275	63	92	25	24	22	162	98	128	76.21	24	129	5.48	2.454	5.44696262583466e-07	7.61979006079652e-05	0.1343	0.1753
FBtr0071004	32	11	14	166	60	92	19	19	22	98	93	128	62.94	20	106	5.348	2.419	5.6893100394544e-07	7.89711516019151e-05	0.1258	0.1776
FBtr0076668	41	30	24	305	121	161	24	51	38	179	188	223	117.12	38	197	5.342	2.417	6.54238541127912e-07	8.8530236818376e-05	0.138	0.1648
FBtr0077644	1140	650	596	3773	1967	2209	668	1097	941	2218	3050	3064	1839.49	902	2777	3.083	1.624	6.57574081137273e-07	8.8530236818376e-05	0.0723	0.085
FBtr0301143	300	145	190	1244	536	686	176	245	300	731	831	951	539.01	240	838	3.501	1.808	6.7782710899699e-07	9.05759120425381e-05	0.0869	0.1023
FBtr0073422	293	68	38	854	337	364	172	115	60	502	523	505	312.63	116	510	4.364	2.126	1.09729976855123e-06	0.000137400347242506	0.1217	0.1236
FBtr0082069	41	21	6	240	67	134	24	35	9	141	104	186	83.29	23	144	6.224	2.638	1.12355166387342e-06	0.000139710528425815	0.1665	0.1738
FBtr0071849	196	91	123	839	390	442	115	154	194	493	605	613	362.24	154	570	3.714	1.893	1.16574074058326e-06	0.000143956922075061	0.0978	0.1173
FBtr0075928	107	44	42	448	152	225	63	74	66	263	236	312	169.05	68	270	3.999	2	1.48440091752174e-06	0.000176668599657022	0.1064	0.151
FBtr0082889	45	14	7	197	56	112	26	24	11	116	87	155	69.83	20	119	5.707	2.513	1.4988992691937e-06	0.000176668599657022	0.1532	0.1766
FBtr0300272	50	12	5	217	77	74	29	20	8	128	119	103	67.84	19	117	5.812	2.539	1.49969994124133e-06	0.000176668599657022	0.1569	0.1769
FBtr0331663	91	52	82	701	247	256	53	88	129	412	383	355	236.76	90	383	4.299	2.104	1.49027394352611e-06	0.000176668599657022	0.1199	0.1362
FBtr0080592	48	19	35	264	133	149	28	32	55	155	206	207	113.91	38	189	4.966	2.312	1.89521069372422e-06	0.000221801586155725	0.1391	0.1657
FBtr0333852	148	61	37	336	319	351	87	103	58	198	495	487	237.83	83	393	4.731	2.242	2.01273203780956e-06	0.000234025843305311	0.1396	0.1361
FBtr0273416	8	1	4	42	20	25	5	2	6	25	31	35	17.18	4	30	6.657	2.735	2.05529437447755e-06	0.000237432910125129	0.1186	0.1567
FBtr0082017	24	11	11	190	42	60	14	19	17	112	65	83	51.67	17	87	5.298	2.405	2.23689297761789e-06	0.000255119781256216	0.1367	0.1781
FBtr0077236	353	100	83	1070	360	407	207	169	131	629	558	564	376.37	169	584	3.442	1.783	2.36961378824501e-06	0.000268081296844595	0.0932	0.1156
FBtr0330145	382	160	167	818	673	829	224	270	264	481	1044	1150	571.92	253	892	3.529	1.819	4.29143704922458e-06	0.000466958141980813	0.1034	0.1004
FBtr0071009	5	1	1	26	14	14	3	2	2	15	22	19	10.43	2	19	7.606	2.927	4.97515731688299e-06	0.000530268850691112	0.11	0.1438
FBtr0332911	76	30	53	362	179	182	45	51	84	213	278	252	153.59	60	248	4.181	2.064	5.25766847936541e-06	0.000550548606967935	0.1263	0.155
FBtr0306239	38	11	12	249	70	42	22	19	19	146	109	58	62.15	20	104	5.193	2.376	5.7077131570109e-06	0.000588993390502998	0.154	0.1776
FBtr0344560	129	81	99	452	394	534	76	137	156	266	611	741	330.96	123	539	4.408	2.14	5.72349212261375e-06	0.000588993390502998	0.1423	0.1212
FBtr0302291	7097	2315	2578	17634	7581	7047	4159	3907	4068	10365	11755	9774	7337.91	4045	10631	2.628	1.394	5.78094919173847e-06	0.000591506721298681	0.0654	0.0904
FBtr0072102	112	51	42	384	181	215	66	86	66	226	281	298	170.42	73	268	3.697	1.886	6.17924333620453e-06	0.000625115995356375	0.1085	0.1508
FBtr0114544	357	128	90	1029	332	504	209	216	142	605	515	699	397.65	189	606	3.2	1.678	8.15788287215299e-06	0.000793886145156366	0.0931	0.1134
FBtr0299920	112	19	24	453	96	156	66	32	38	266	149	216	127.84	45	210	4.567	2.191	8.08195082863291e-06	0.000793886145156366	0.1482	0.1616
FBtr0302863	112	35	56	1197	153	125	66	59	88	704	237	173	221.21	71	371	5.249	2.392	1.00612154551813e-05	0.000943225779793067	0.1836	0.1389
FBtr0112879	133	48	52	1176	139	163	78	81	82	691	216	226	228.98	80	378	4.717	2.238	1.0371725653898e-05	0.000967271456034879	0.1627	0.1374
FBtr0073974	32	8	12	143	55	47	19	14	19	84	85	65	47.62	17	78	4.507	2.172	1.05071273366344e-05	0.000974821876112827	0.1297	0.1777
FBtr0079199	77	43	27	331	156	144	45	73	43	195	242	200	132.74	54	212	3.99	1.996	1.35748462316442e-05	0.0012153559831191	0.1291	0.1605
FBtr0303819	7	5	2	70	16	16	4	8	3	41	25	22	17.31	5	29	5.938	2.57	1.40886990955396e-05	0.00124887250497392	0.1367	0.1578
FBtr0077247	887	203	220	2401	619	756	520	343	347	1411	960	1049	771.52	403	1140	2.82	1.496	1.50792728510933e-05	0.00130428677278854	0.0808	0.0929
FBtr0304914	192	54	79	852	226	202	113	91	125	501	350	280	243.28	110	377	3.447	1.785	1.51508795230658e-05	0.00130428677278854	0.1097	0.1348
FBtr0346541	16	2	2	86	24	16	9	3	3	51	37	22	20.98	5	37	6.061	2.6	1.48992954959597e-05	0.00130428677278854	0.1647	0.1631
FBtr0333073	435	138	126	1256	447	416	255	233	199	738	693	577	449.16	229	669	2.92	1.546	1.52952299786046e-05	0.00131041333969805	0.085	0.1086
