Id	Ctrl1	Ctrl3	Ctrl4	RNAi1	RNAi3	RNAi4	norm.Ctrl1	norm.Ctrl3	norm.Ctrl4	norm.RNAi1	norm.RNAi3	norm.RNAi4	baseMean	Untreated	RNAi	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
FBtr0081686	539	159	185	1000	472	500	279	238	261	511	648	620	426.13	259	593	2.264	1.179	5.999	1.99008527184376e-09	1.20635553460117e-07	0.0118	0.0412	0.0248	0.0248	TRUE	NA
FBtr0472700	122	63	65	259	340	346	63	94	92	132	467	429	212.91	83	343	3.631	1.86	5.915	3.32727043100592e-09	1.98191047794363e-07	0.071	0.0565	0.0635	0.0635	TRUE	NA
FBtr0085987	11	3	4	97	47	43	6	4	6	50	65	53	30.54	5	56	10.234	3.355	5.912	3.37380724631887e-09	2.0028867112291e-07	0.0081	0.2392	0.1271	0.1271	TRUE	NA
FBtr0303709	27	6	10	148	77	56	14	9	14	76	106	69	47.97	12	84	6.598	2.722	5.897	3.70169962813057e-09	2.19019291375445e-07	0.0419	0.1617	0.1049	0.1049	TRUE	NA
FBtr0084291	2785	755	835	5039	1398	1507	1441	1131	1176	2573	1920	1870	1685.14	1249	2121	1.69	0.757	5.876	4.20746211108267e-09	2.46428539455624e-07	8e-04	0.0298	0.0112	0.0112	TRUE	NA
FBtr0332847	18	3	9	150	43	63	9	4	13	77	59	78	40.05	9	71	8.05	3.009	5.86	4.62619273213328e-09	2.67457436680294e-07	0.0121	0.1886	0.1221	0.1221	TRUE	NA
FBtr0083467	175	65	67	563	154	205	91	97	94	287	211	254	172.6	94	251	2.683	1.424	5.851	4.88666418934498e-09	2.81596013595121e-07	0.0098	0.0637	0.0347	0.0347	TRUE	NA
FBtr0088681	2534	845	983	4060	1947	2126	1311	1266	1385	2073	2674	2638	1891.02	1321	2462	1.849	0.887	5.825	5.71621066475995e-09	3.26211235065381e-07	0.0071	0.0294	0.0161	0.0161	TRUE	NA
FBtr0112808	267	231	207	1255	657	527	138	346	292	641	902	654	495.44	259	732	3.025	1.597	5.823	5.78460989406323e-09	3.29053162816311e-07	0.0643	0.0391	0.0514	0.0514	TRUE	NA
FBtr0072958	1414	84	85	5204	250	187	732	126	120	2657	343	232	701.67	326	1077	2.757	1.463	5.817	5.98625797197514e-09	3.39432339045552e-07	0.0452	0.0352	0.0401	0.0401	TRUE	NA
FBtr0300272	50	12	5	217	77	74	26	18	7	111	106	92	59.87	17	103	6.155	2.622	5.792	6.93688167587169e-09	3.90829215693778e-07	0.0581	0.1347	0.1082	0.1082	TRUE	NA
FBtr0100479	5300	2348	2529	8212	4315	5082	2743	3517	3562	4193	5925	6305	4374.31	3274	5474	1.658	0.729	5.792	6.97362567667604e-09	3.91652101098653e-07	0.0022	0.0274	0.0112	0.0112	TRUE	NA
FBtr0083397	1929	645	683	3422	1152	1285	998	966	962	1747	1582	1594	1308.34	975	1641	1.682	0.75	5.789	7.08851799029063e-09	3.96844847361492e-07	0	0.0309	0.0112	0.0112	TRUE	NA
FBtr0334404	1616	457	298	3503	1084	1366	836	685	420	1789	1489	1695	1152.1	647	1658	2.606	1.382	5.787	7.17199005565142e-09	4.00251344083689e-07	0.0484	0.0316	0.0398	0.0398	TRUE	NA
FBtr0076885	666	223	237	1222	467	506	345	334	334	624	641	628	484.26	338	631	1.867	0.901	5.776	7.66269288008287e-09	4.24955171603592e-07	0	0.0394	0.0151	0.0151	TRUE	NA
