"ID","control_rep1","control_rep2","control_rep3","exper_rep1","exper_rep2","exper_rep3","padj","log2FoldChange","pvalue","foldChange","log10padj"
"3930402G23Rik",12.9550242156742,5.95173891020461,8.97200134213238,61.1430743309473,40.948596777532,29.9121361730519,2.13348367692976e-06,2.24359003868337,1.86568457132644e-07,4.7357405314433,5.67091067553561
"Tspan8",15.944645188522,4.95978242517051,11.9626684561765,33.0774008675617,37.9523579889321,43.8711330538095,0.000107108552758691,1.8064568956679,1.62070421270826e-05,3.49782205230753,3.9701758487984
"Slpi",19.9308064856525,23.8069556408184,28.9097821024266,43.1008556759137,81.8971935550639,80.7627676672403,2.79058248769159e-05,1.50219676566499,3.54620815597916e-06,2.83273720021524,4.55430513551256
"Dynlt1b",117.59175826535,114.074995778922,108.660905143603,238.558224438778,250.685311979525,269.209225557468,8.56039895933562e-11,1.15616196384614,1.89950717921883e-12,2.22863748509934,10.0675059944583
"Fam131c",76.7336049697623,57.5334761319779,92.710680535368,159.372931452797,199.749252573327,167.507962569091,8.92965695788422e-08,1.21447977888866,5.08156193050809e-09,2.32057090369304,7.04916522466795
"AK206234",2.98962097284788,0,2.99066711404413,20.046909616704,45.9423280918651,29.9121361730519,5.5577411085722e-09,4.00527251617489,2.15085100609033e-10,16.0585810563699,8.25510168745019
"Rbp1",109.619435671089,113.083039293888,169.471136462501,227.532424149591,272.657729762591,301.115504142056,7.73322100721652e-07,1.03101171319196,6.00902868734011e-08,2.04345675611714,6.11163957797105
"Cdkn1c",30.8927500527614,25.7908686108867,26.9160040263972,30.0703644250561,77.9022085035974,61.8184147576407,0.00958720459573368,1.02245731000597,0.00294610487577078,2.03137601164431,2.0183080044687
"Rplp2-ps1",11.9584838913915,11.9034778204092,11.9626684561765,31.0727099058913,35.9548654631988,24.92678014421,0.00410328167928529,1.35991426081848,0.00107613290909283,2.5666992519852,2.38686866885802
"5033406O09Rik",82.7128469154581,78.3645623176941,84.7355682312503,192.450332320359,187.764297418927,138.592897601807,7.49055714829477e-07,1.07759640302751,5.7775360957125e-08,2.11051693113131,6.12548587823764
"B930025P03Rik",26.9065887556309,9.91956485034102,26.9160040263972,123.28849414273,59.924775771998,51.8477026999567,5.69233573021909e-06,1.88300911849188,5.80745952661343e-07,3.6884357841764,5.24470949342934
"AK217614",189.342661613699,185.495862701377,216.324921249192,428.001520316631,691.13241390371,452.670327418853,4.19118492689977e-13,1.41084156920859,4.46126292063351e-15,2.6589222085108,12.377663176446
"Egfl7",171.404935776612,149.785429240149,187.415139146765,364.853755024014,431.458385558385,430.734760891948,9.10749364298161e-15,1.27069829320501,5.96577001095987e-17,2.41278320804626,14.0406011232229
"Fam176b",43.8477742684356,28.766738065989,51.8382299767649,107.250966449367,130.835760435529,99.7071205768398,1.7497840739818e-07,1.44086545398189,1.12325449439264e-08,2.71483676175289,6.75701554060741
"BC096410",25.9100484313483,14.8793472755115,44.8600067106619,119.279112219389,170.785610950194,76.7744828441667,0.000763730065236511,2.09880335887176,0.000155022257571548,4.28353940122667,3.11706011248853
"Acot1",1235.71000211046,769.758232386463,1214.21084830192,3041.116188854,3722.32732170394,2725.9926765708,1.35465579354351e-18,1.55943624438109,3.43849419469817e-21,2.9473864722276,17.8681710412876
"BC060616",22.9204274585004,21.8230426707502,17.9440026842648,54.1266559651009,46.9410743547318,25.9238513499784,0.0155078425474318,1.01820682064995,0.00519213691774737,2.02539994945486,1.80944861707472
"Unc79",16.9411855128047,14.8793472755115,17.9440026842648,37.0867827909025,37.9523579889321,52.8447739057251,0.00078549496305771,1.36190033368569,0.0001602119014965,2.57023510816164,3.10485659550403
"Fam195a",458.408549170009,362.064117037447,466.544069790884,1118.61755661209,1355.29867871002,1118.71389287214,1.34751603666157e-24,1.48107484960731,1.21368020988105e-27,2.79156635595872,23.8704660576127
