"ID","control_rep1","control_rep2","control_rep3","exper_rep1","exper_rep2","exper_rep3","padj","log2FoldChange","pvalue","foldChange","log10padj"
"Med13",553.079879976858,542.600197313654,474.519182095002,280.656734633857,224.717909144992,249.2678014421,3.08552980407001e-12,-1.05715142264851,4.26966786938371e-14,0.480580020741971,11.510670254247
"Sprtn",56.8027984841098,50.5897807367392,55.8257861288237,28.0656734633857,19.9749252573327,27.9179937615151,0.00147831837064476,-1.10351984333197,0.000332388622434332,0.465379690394809,2.83023202620872
"Abcb1a",50.823556538414,58.525432617012,51.8382299767649,23.0539460592097,21.9724177830659,30.9092073788203,0.00190105879452735,-1.08578890185008,0.000443627082977396,0.471134569302762,2.7210044513913
"BC075659",26.9065887556309,23.8069556408184,20.9346697983089,11.0258002891872,6.99122384006643,13.9589968807576,0.0298391874319283,-1.16384507909942,0.0113390378180283,0.446321410488818,1.52521300756112
"Herc2",473.356654034248,488.042590636778,413.708950776104,209.490205494557,174.780596001661,250.264872647868,2.94240025976634e-11,-1.11575153402611,5.80625941704485e-13,0.461450712135532,10.5312982497648
"Atp11a",511.225186356988,481.098895241539,367.852055027428,198.46440520537,161.796894584395,212.376166828669,2.19767811302427e-12,-1.24811456537937,2.91512203643602e-14,0.42099804374016,11.6580359169964
"Trim56",119.584838913915,112.091082808854,70.7791216990444,31.0727099058913,20.9736715201993,31.9062785845887,3.06779714228956e-09,-1.84917320701336,1.09770519215634e-10,0.277551384155754,8.51317336144307
"Arl5b",141.508726048133,176.56825433607,114.642239371692,47.1102375992545,39.9498505146653,62.8154859634091,4.41255127513806e-09,-1.52964306772961,1.65113889522484e-10,0.346363048931379,8.35531023494573
"Cyb5d1",69.7578226997839,78.3645623176941,59.8133422808826,29.0680189442209,19.9749252573327,38.8857770249675,0.000176458402121898,-1.24168550810704,2.86945375103651e-05,0.422878316534826,3.75335765774436
"Il6ra",417.550395874421,530.696719493245,683.865880078091,322.755244828935,203.744237624793,260.235584705552,2.77389208559514e-07,-1.05284318856162,1.87833354195299e-08,0.482017293124616,6.55691043855552
"Kif13b",372.706081281703,329.329553031322,266.169373149927,114.267384815213,89.887163657997,132.610470367197,2.11702986871147e-14,-1.52354315445811,1.56008096441523e-16,0.347830619951369,13.6742730145715
"Klhl28",30.8927500527614,42.6541288564664,30.903560178456,14.0328367316928,9.98746262866633,18.9443529095996,0.0046928848190249,-1.28160035838553,0.00127303098382294,0.411338963770557,2.32856010487035
"Eml6",23.9169677827831,21.8230426707502,14.9533355702206,3.00703644250561,2.9962387885999,12.9619256749892,0.0118303292348954,-1.67731630952584,0.00376908303062131,0.31266371128932,1.92700316890472
"Gm3219",220.235411666461,239.061512893219,249.222259503677,41.0961647142433,33.9573729374655,38.8857770249675,1.13718154733771e-34,-2.63662055174025,1.86224768253126e-38,0.160804473613441,33.9441701960748
"Eda",25.9100484313483,37.6943464312959,43.8631176726472,12.0281457700224,13.9824476801329,13.9589968807576,0.00153000357519658,-1.42683810239708,0.00034563824318082,0.371945177533157,2.81530755435473
"Utp14b",33.8823710256093,36.7023899462618,22.9284478743383,16.0375276933632,14.9811939429995,12.9619256749892,0.0192762082551997,-1.08857004869712,0.00675685315160156,0.47022721727074,1.71497839033952
"Nr3c2",134.532943778155,146.809559785047,139.564465322059,54.1266559651009,33.9573729374655,70.7920556095563,5.58641202593546e-08,-1.40552537164632,3.00064381316111e-09,0.37748065804896,7.25286703605515
"Gm14305",38.8650726470225,57.5334761319779,28.9097821024266,14.0328367316928,10.986208891533,10.9677832634524,6.33998196269703e-05,-1.80037211792818,8.85383696713305e-06,0.287100526643649,4.19791197768803
"F5",8969.85945886793,8818.49315195317,7047.00860972598,4711.02375992545,3247.92284684229,3547.57935012396,4.60749999187342e-13,-1.10995305005603,5.01758371341329e-15,0.463309108270687,12.3365346568749
"Zbtb38",100.650572752545,113.083039293888,74.7666778511032,28.0656734633857,22.9711640459326,34.8974922018939,7.05702956465404e-09,-1.74725900277647,2.83714199315904e-10,0.29786716363163,8.15137806313279
"Fam13b",306.934419879049,281.715641749685,249.222259503677,150.35182212528,102.870865075263,132.610470367197,4.60967041779309e-09,-1.11884592301747,1.72867358662838e-10,0.460462022411696,8.33633012468641
"Spen",452.429307224313,402.734332923845,327.976493506839,223.52304222625,144.818208115662,186.45231547869,1.14533328808112e-08,-1.09268881972453,4.95157599366928e-10,0.468886673237923,7.94106811671947
"Alms1",25.9100484313483,23.8069556408184,16.9471136462501,13.0304912508576,5.9924775771998,6.97949844037879,0.0183509473537161,-1.35886814509246,0.00637692791035544,0.389888053440388,1.73634151071046
